Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Chính chủ bán nhà số 69, ngõ Hòa Bình 7. Diện tích 43.4m2 nở hậu, mặt tiền 4.6m hướng đông nam","Sô 69, ngõ Hòa Bình 7, Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","Chính chủ bán căn nhà: Số 69, ngõ Hòa Bình 7. Diện tích 43.4m² nở hậu: Mặt tiền 4,6m - hậu 5,1m nhà hướng Đông Nam. (Có video đính kèm từ đường vào đến nhà, không gian trong và ngoài nhà, vui lòng xem hết video rõ chi tiết LH:  0971 688 *** - Mô tả: + Diện tích 43.4m² đất nở hậu mặt tiền 4.6m - hậu 5,1m, trước nhà đường lớn, ngõ thông ô tô đỗ cửa. + Xây dựng: Nhà xây 03 tầng, 01 lửng, 01 tum. Các tầng đều có ban công thoáng mát, nhiều cây xanh. Phòng wc riêng các tầng khép kín. + Nhà hướng Đông Nam. + Sổ đỏ chính chủ, gia đình làm công chức không kinh doanh (sổ nằm nhà không nằm bank). - Dân Cư: Vị trí trung tâm tiện di chuyển, khu dân hàng xóm văn minh, gần trường học đi bộ ra đến ngõ Quỳnh là đến trường Ngô Quyền. - Vị trí nhà so với thế đất khu vực nền cao, hệ thống thoát nước tốt mưa lớn không có bị ngập úng. - Số nhà đẹp, để ở hay kinh doanh rất thuận. - Quý anh chị có nhu cầu xem nhà xin mời đến trực tiếp địa chỉ: Số 69, ngõ Hòa Bình 7, Minh Khai, Hai Bà Trưng, HN. - Liên hệ:  0971 688 ***  (Lập).",02/11/2024,12/11/2024,Thỏa thuận,"43,4 m²",Đông - Nam,Đông - Nam,3 phòng,3 phòng,"4,6 m",5 m,4 tầng,Sổ đỏ/ Sổ hồng,N/A,Tin VIP Bạc,41217461
"Bán nhà chính chủ mặt phố lô góc, Nguyễn Đình Chiểu. 110m2 x 8 tầng, MT 9m, kinh doanh đỉnh, 79 tỷ","Đường Nguyễn Đình Chiểu, Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội","Nhà mặt phố cổ - lô góc - hiếm nhà bán - mặt tiền đẳng cấp - sổ đẹp. + Nhà nằm tại vị trí đắc địa, lô góc 3 mặt thoáng, trung tâm quận Hai Bà Trưng. Phù hợp kinh doanh đa loại hình. + Hiện chủ đang cho thuê kết hợp ở và kinh doanh. + Vỉ hè để xe rộng, ba bước lên Phố Cổ Hồ Gươm, gần bệnh viện, công viên và các trường Đại học lớn. + Diện tích sổ đỏ 73m², diện tích thực tế 110m². + Diện tích xây dựng thực tế toà nhà từ tầng 1: 110m². + Toà nhà 7 tầng thang máy + 1 tum: - Tầng 1, 2, 3: Thồn sàn chủ đang cho thuê trên 100 triêu/ tháng. - Tầng 4,5,6,7 chủ vừa kinh doanh vừa ở. - Sổ chính chủ, pháp lý sạch, giao dịch ngay. Lh: E. Vân  0862 224 ***",05/11/2024,12/11/2024,79 tỷ,110 m²,8 tầng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,9 m,24 m,6 phòng,N/A,N/A,Tin VIP Bạc,41429330
Bán căn hộ 2PN diện tích 89.5m2 TT - 97.3m2 TT chung cư HDI Tower 55 Lê Đại Hành LH 0912 779 ***,"HDI Tower, 55, Đường Lê Đại Hành, Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội","Chung cư HDI Tower - 55 Lê Đại Hành. Do không có nhu cầu sử dụng, chính chủ căn hộ A3 tầng trung cần bán: - Căn hộ được thiết kế 2PN, 2WC. - Diện tích 89.5m² thông thủy, 97.3m² tim tường. Giá 13.425 tỷ full nội thất liền tường cao cấp đẹp long lanh... * Ưu điểm của dự án: - Dự án nằm ở vị thế độc tôn 55 Lê Đại Hành, một phút tới hồ, bước chân xuống phố. - Căn hộ thiết kế thông minh, view trọn toàn bộ Hồ Thiền Quang, Hồ Bảy Mẫu. - Thiết kế không có phòng nào chết sáng. - Mật độ căn hộ cực thấp: Tòa nhà 19 tầng, 3 tầng hầm, 5 tầng trung tâm thương mại, 14 tầng căn hộ, 8 căn/sàn 4 thang máy. Liên hệ: Mr Hà  0912 779 ***  để được tư vấn chi tiết và xem nhà.",01/11/2024,08/11/2024,"12,43 tỷ","97,3 m²",2 phòng,2 phòng,N/A,N/A,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin VIP Bạc,41085030
"Cần bán nhà mặt phố Nguyễn Bỉnh Khiêm, DT 36m2, MT 5,2m, xây 5 tầng cầu thang máy, giá 25 tỷ","Đường Nguyễn Bỉnh Khiêm, Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội","Cần bán nhà mặt phố Nguyễn Bỉnh Khiêm, diện tích thực tế 36m², mặt tiền 5,2m, lô góc, 2 mặt thoáng, xây 5 tầng cầu thang máy, hướng Đông Nam, nhà nằm trên tuyến phố đẹp, kinh doanh tốt, gần công viên, tòa nhà văn phòng, thích hợp đầu tư kinh doanh nhiều mặt hàng, giá bán 25 tỷ, sổ đỏ chính chủ, liên hệ  0916 044 ***",05/11/2024,12/11/2024,25 tỷ,36 m²,Đông - Nam,Đông - Nam,3 phòng,4 phòng,"5,2 m",17 m,5 tầng,Sổ đỏ/ Sổ hồng,N/A,Tin VIP Bạc,15205694
"Bán gấp nhà đẹp khu phân lô phố Nguyễn An Ninh, DT 50m2, 5 tầng, MT 4m - Chỉ nhỉnh 9 tỷ","Đường Nguyễn An Ninh, Phường Trương Định, Hai Bà Trưng, Hà Nội","- Vị trí cực đẹp, Lô góc, 3 thoáng vĩnh viễn. - Nhà rất mới, thiết kế hiện đại, về ở ngay. - Diện tích 50m², 5 tầng, mặt tiền 4m. Thoáng 3 mặt. - Ngõ rộng, thoáng, thông khắp ngả. Cách mặt phố chỉ 20m. - Sổ đỏ siêu đẹp, nở hậu 2cm, cất két. Giao dịch ngay. - Giá: 9.1 tỷ (thương lượng). - Liên hệ: Ms Thủy (zalo/viber):  0976 289 ***",05/11/2024,12/11/2024,"9,1 tỷ",50 m²,5 phòng,4 phòng,N/A,N/A,"4,8 m",5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin VIP Bạc,41428295
"Hiếm Hai Bà giáp Hoàn Kiếm! Nguyễn Du sát hồ Thiền Quang 50m2 x 6 tầng, mặt tiền 5m chào 30tỷ","Đường Nguyễn Du, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội","Toà apartment 6 tầng căn góc hai mặt thoáng một bước ra mặt hồ thiền quang (vip Hai Bà Giáp Hoàn Kiếm) - 5 phòng cho chuyên gia nội thất xịn - thang máy. - Diện tích: 50m² x 6tầng - mặt tiền 5m. - Nhà bán cách 1 nhà ra tới mặt phố Nguyễn Du và qua tới đường là mặt hồ Thiền Quang vừa được sửa lại khuôn viên sạch đẹp. - Ngõ trước nhà ô tô tránh xe máy, có chỗ đỗ xe gần nhà. - Vị trí giáp Hoàn Kiếm, gần các trụ sở Cấp cao của Bộ Công An nên cực kì an ninh, nhiều tiện ích và không khí trong lành. - Thiết kế: Tầng 1: Sảnh. Tầng 2 - 6: Phòng rộng khép kín đầy đủ nội thất. - Chủ nhà đã lấy lại nhà để bán, doanh thu... - Sổ đỏ vuông nở hậu nhẹ. Lh  0941 116 ***  - Hứa Mai nói không với tin ảo BĐS.",05/11/2024,12/11/2024,"29,9 tỷ",50 m²,5 phòng,5 phòng,Đầy đủ,N/A,5 m,6 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin VIP Bạc,41428146
"Siêu phẩm nhà lô góc 3 mặt thoáng - ô tô đỗ cửa - ngõ Đình Đông, Hai Bà Trưng - giá chỉ 6,4 tỷ!","Ngõ Đình Đông, Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội","Vị trí vàng cạnh hồ Võ Thị Sáu - Không gian sống lý tưởng. Diện tích: 30m² (từ tầng 2: 32m²). Xây dựng: 4 tầng kiên cố, mặt tiền 4m rộng thoáng. Giá chốt: 6,4 tỷ - Sổ đỏ chính chủ, giao dịch nhanh chóng. Lý do bạn không thể bỏ qua căn nhà này: Lô góc 3 mặt thoáng vĩnh viễn đón ánh sáng tự nhiên, không gian thoáng đãng, riêng tư. Ô tô đỗ cửa thoải mái thuận tiện cho gia đình có xe hơi. Sân chơi rộng mênh mông ngay cạnh nhà tổ chức đám cưới, hội họp gia đình không cần thuê địa điểm. Kết nối tiện ích đầy đủ: Chỉ cách hồ Võ Thị Sáu vài bước chân, tận hưởng không khí trong lành, không gian sống lý tưởng cho sức khỏe cả gia đình. Thiết kế hiện đại, đầy đủ công năng: Tầng 1: Phòng khách sang trọng, bếp tiện nghi, bố trí khoa học. Tầng 2: Phòng ngủ Master rộng lớn, WC khép kín. Tầng 3: 2 phòng ngủ thoáng mát, vệ sinh chung. Tầng 4: Phòng thờ tôn nghiêm, sân phơi đón nắng tự nhiên. Sổ đỏ chính chủ - Sẵn sàng giao dịch. Căn nhà với vị trí đắc địa và thiết kế tối ưu này không chỉ là nơi an cư hoàn hảo mà còn là một tài sản tăng giá đáng kể trong tương lai. Liên hệ ngay: Mr Vĩnh  0968 053 ***  để sở hữu căn nhà tuyệt vời này!",05/11/2024,12/11/2024,"6,4 tỷ",30 m²,Sổ đỏ/ Sổ hồng,Cơ bản,N/A,N/A,4 tầng,3 phòng,N/A,N/A,N/A,Tin VIP Bạc,41427687
"Siêu phẩm Trương Định, gà đẻ trứng vàng với dòng tiền 60tr đút túi mỗi tháng","Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội","Siêu phẩm dòng tiền doanh thu 60 triệu/1 tháng với 10 phòng khép kín đủ đồ tại Trương Định. Nhà chung cư MN dòng tiền 10 phòng tại Trương Định, gần ĐH Bách, Kinh, Xây. Nhà đủ hệ thống phòng cháy, vài bước ra phố, rất gần ô tô. Hit hot trong làng KD dòng tiền, đảm bảo thắng lớn nếu đầu tư. Đây chính là Gà đẻ trứng vàng, sẵn sàng chiến thắng. DT 50m² giá 11 tỷ.",05/11/2024,12/11/2024,11 tỷ,50 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,10 phòng,11 phòng,N/A,N/A,N/A,Tin VIP Bạc,41427291
Hàng cực ngọt nhanh thì còn 46m2 nở hậu 6 ngủ,"Đường Đê Trần Khát Chân, Phường Quỳnh Mai, Hai Bà Trưng, Hà Nội","Mình chủ nhà luôn. Nhà mình xây được 2 năm, còn rất mới. Thiết kế tối ưu cho gia đình 3 thế hệ vẫn đảm bảo riêng tư. + T1: Phòng khách + Bếp. PK đã có điều hoà + tivi màn hình rộng. Bếp có sẵn bàn ăn xịn. + T2,3,4: Mỗi phòng 2 ngủ vs khép kín, rất thuận tiện. Các phòng ngủ đều có sẵn điều hoà, nóng lạnh, có 4 bộ giường tủ. + T5: Sân phơi, cafe cây cảnh. - Sổ nở hậu đẹp, sẵn sàng giao dịch. Có thương lượng. 46m² giá 7.399 tỷ LH  0845 666 ***",05/11/2024,12/11/2024,"7,4 tỷ",46 m²,Đông - Nam,Đông - Nam,6 phòng,6 phòng,"3,5 m",3 m,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin VIP Bạc,41119292
Em cần bán căn 2 ngủ sáng diện tích 83m2 toà T08 view nhạc nước full đồ. Liên hệ em 0908 833 ***,"Times City, Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Nhà cô em cần bán 2 ngủ sáng toà T08. Diện tích 83m² các phòng thoáng. Căn 2 ngủ sáng của Times City. View nhìn nhạc nước thoáng đãng. Nhà đầy đủ nội thất. Sẵn chỉ vào ở luôn. Nhà view siêu đẹp luôn. Liên hệ em An để xem nhà ạ:  0908 833 ***  /  0974 532 *** . Xem nhà 24/7 a. Anh chị liên hệ em để đi xem căn hộ ạ.,04/11/2024,11/11/2024,"6,7 tỷ",83 m²,2 phòng,2 phòng,Đầy đủ,N/A,Nam,Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin VIP Bạc,41425794
Bán nhà 7 tầng CCMN 23 căn hộ khép kín - 3 mặt thoáng - ôtô đỗ cửa - cách phố Minh Khai 10m,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","Bán nhà 7 tầng CCMN 23 căn hộ khép kín - 3 mặt thoáng - ôtô đỗ cửa - cách phố Minh Khai 10m. Thông tin chi tiết: Diện tích: 101m², 7 tầng, mặt tiền rộng 6m. Tòa chung cư mini 23 căn hộ khép kín, thiết kế phong cách Nhật Bản, full nội thất cao cấp. Tầng 1: 2 căn hộ + chỗ để xe rộng. Tầng 2 - 5: Mỗi tầng 4 căn hộ. Tầng 6: 3 căn hộ rộng rãi. Tầng 7: 2 căn hộ + sân phơi. Vị trí đắc địa: Trung tâm quận Hai Bà Trưng, dân cư đông đúc. Gần các trường đại học lớn như: ĐH Xây Dựng, Bách Khoa, Kinh Tế Quốc Dân. Khu vực sầm uất, gần bến xe buýt, tiện ích đầy đủ, cạnh nhà có bãi gửi xe ngày đêm. Ưu điểm nổi bật: Nhà 3 mặt thoáng, tất cả các phòng đều có cửa sổ, tràn ngập ánh sáng tự nhiên. Đường trước nhà ôtô đỗ cửa, chỉ cách mặt phố Minh Khai 10m. Dòng tiền cho thuê cực ổn định, tiềm năng khai thác cao. Giá cực tốt cho nhà đầu tư! Liên hệ ngay để biết thêm chi tiết.",04/11/2024,14/11/2024,"25,5 tỷ",101 m²,7 tầng,23 phòng,Sổ đỏ/ Sổ hồng,N/A,6 m,6 m,23 phòng,N/A,N/A,Tin thường,41109944
Căn hộ 3 phòng ngủ Imperia Sky Garden giá chỉ 7 tỷ VND tại Hai Bà Trưng,"Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","Căn hộ Imperia Sky Garden có giá 7 tỷ VND tại Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội với diện tích 87 m² và 3 phòng ngủ. Thông tin cơ bản. + Pháp lý: Sổ đỏ/ Sổ hồng. + Nội thất: Đầy đủ. + Hướng cửa chính: Tây Nam. + Hướng ban công: Đông Bắc. + Giá: 7 tỷ VND. + Diện tích: 87 m². + Số phòng ngủ: 3, Số toilet: 2. Mô tả căn hộ. + Căn hộ có view xuống nhạc nước, ban công hướng rất mát. + Với thiết kế hiện đại và tiện nghi 3 phòng ngủ đều sáng thoáng + Vị trí thuận lợi, dễ dàng di chuyển đến các khu vực xung quanh. + Cộng đồng dân cư văn minh, an ninh đảm bảo. Liên hệ xem nhà call/zalo  0989 299 ***",01/11/2024,11/11/2024,7 tỷ,87 m²,3 phòng,2 phòng,Đầy đủ,N/A,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41282069
"Bạch Mai, lô góc 6 tầng thang máy gara 2 oto, 50m2 7m mt giá 15 tỷ","Phố Bạch Mai, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Phân lô phố Bạch Mai - Trung tâm Q. Hai Bà Trưng. Căn nhà đáp ưng đủ mọi tiêu chí quý Anh Chị. Xây mới 100% - 6 tầng thang máy. DT 50m² với MT 7m. Giá 15 tỷ. Lô góc có mở cửa hông. Tầng 1 gara oto để dc 2 xe oto và 4 xe máy (52m). - Tầng 2 là phòng khách và bếp, tiểu cảnh sân vườn. - Tầng 3 phòng ngủ master thông sàn ban công đua 2 bên. - Tầng 4,5 mỗi tầng 2 phòng ngủ vs khép kín. - Tầng 6 phòng thờ và sân chơi. Nhà hoàn thiện full nội thất cao cấp chỉ việc sách quần áo về ở, thang máy nhập khẩu, thiết bị đồ dùng trong nhà được chủ nhà lựa chọn tinh tế kỹ lưỡng, phù hợp không gian thiết kế kiến trúc. Tặng lại toàn bộ nội thất cho khách. Sđcc, vuông đẹp. Giá 15 tỷ có bớt. Em Quang cam kết thông tin chuẩn 100%. Quý anh chị xem nhà gọi số. 0889 753 *** . Trân trọng.",01/11/2024,11/11/2024,15 tỷ,50 m²,6 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,7 m,5 m,6 phòng,N/A,N/A,Tin thường,41392471
Mua nhà từ móng - giá đầu tư - HK Hai Bà Trưng - cho thuê - hàng xóm Timecity - vô vàn tiện ích,"Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","Mua nhà từ móng - giá đầu tư - HK Hai Bà Trưng - cho thuê dòng tiền - hàng xóm Timecity - vô vàn tiện ích. Kiếm đâu ra nhà ngõ oto - 10m ra oto đỗ - 40m ra mặt phố - diện tích lớn 52m² - mt lớn 6m. Xung quanh là trường học các cấp 1 - 2 - 3 bán kính 100m. Nhà đẹp đang thi công xây dựng. Nhà thiết kế 4 tầng 1 tum. Thiết kế hiện đại. SDCC giao dịch ngay chào 7,2 tỷ CTL. LH  0379 907 ***  e Hằng nhà đẹp thổ cư - ko tin ảo.",31/10/2024,10/11/2024,"7,2 tỷ",52 m²,5 phòng,6 phòng,Cơ bản,N/A,6 m,5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41263048
Bán nhà 5 tầng dân xây phân lô ô tô ngõ 325 Kim Ngưu thông sang Lạc Trung - Thanh Nhàn 50m2,"Ngõ 325, Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Vị trí cực đẹp gần mặt phố, thông sang Lạc Trung Thanh Nhàn. Khu phân lô dân trí cao, ô tô vào nhà. Xung quanh gần trường học rất tiện. Sổ đỏ phân lô vuông vắn 50m² mặt tiền 4,5m. Giá chào: 12.5 tỷ Chủ nhà rất thiện chí bán còn thương lượng. Nhà đẹp ở ngay hộ khẩu Quận Hai Bà Trưng. Sổ đỏ chính chủ, sẵn sàng giao dịch ngay. 0966 841 ***  Em Ngọc hỗ trợ xem nhà chính chủ. Chủ nhà tin tưởng gửi bán. Ngoài ra, em đang quản lý rất nhiều căn nhà đẹp, toà văn phòng, thông tin chính xác, miễn tin ảo. Anh chị vui lòng kết nối Zalo. https://zalo.me/ 0966 841 ***",07/11/2024,17/11/2024,"12,5 tỷ",50 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,"4,5 m",5 m,N/A,N/A,N/A,Tin thường,41454300
"Bán nhà 5 tầng dân xây phân lô Lạc Trung, Hai Bà Trưng 50m2 ô tô vào nhà cực vip 13 tỷ","Phố Lạc Trung, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Bán nhà 5 tầng dân xây phân lô Lạc Trung, 50m², 13 tỷ ô tô vào nhà. Vị trí cực đẹp gần mặt phố, thông sang Lạc Trung. Khu phân lô dân trí cao, ô tô vào nhà. Xung quanh gần trường học rất tiện. Sổ đỏ phân lô vuông vắn 50m² mặt tiền 4,5m. Giá chào 13 tỷ chủ nhà rất thiện chí bán còn thương lượng. Sổ đỏ phân lô đẹp, không lỗi gì, sẵn sàng giao dịch. Nhà đẹp ở ngay hộ khẩu Hai Bà Trưng. 0585 886 ***  Lh Em Nhiên hỗ trợ xem nhà.",07/11/2024,17/11/2024,13 tỷ,50 m²,5 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"4,5 m",6 m,5 phòng,N/A,N/A,Tin thường,41453664
"Bán CCMN, căn hộ dịch vụ phố Kim Ngưu, 68m2, 7 tầng, 16 phòng, nhà mới đẹp, xem là chốt","Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Căn hộ dịch vụ 7 tầng thang máy, 16 phòng khép kín full đồ, doanh thu cao, ngõ thông kinh doanh. Mô tả: + Ngõ thông, phân lô. + CCMN thiết kế 7 tầng thang máy, tổng 16 phòng khép kín full đồ, khách thuê kín full hết các phòng, khách mua về sang tên tiếp tục vận hành thu dòng tiền ổn định. - Tầng 1: Để xe, thang máy, thang bộ, vệ sinh. - Tầng 2,3,4,5,6: 16 phòng(các phòng đều rộng đẹp thiết kế full đồ, không như các CCMN bình dân bí bách). - Tầng 7: Sân phơi rộng. Nhà rất đẹp, ngõ nông rộng, gần ô tô, trong tầm tài chính không có căn thứ 2 trong khu vực. LH: Mr Cao Phương  0982 064 ***  cam kết giá tốt nhất!",06/11/2024,16/11/2024,"15,5 tỷ",68 m²,Sổ đỏ/ Sổ hồng,Đầy đủ.,N/A,N/A,7 tầng,16 phòng,N/A,N/A,N/A,Tin thường,41301694
Bán nhà Phố Dương Văn Bé Hai Bà Trưng hàng xóm Times City. DT: 33m2x5 tầng mặt tiền 3.6m vuông đét,"Dương Văn Bé, Vĩnh Tuy, Hai Bà Trưng, Hà Nội","+ Nhà trung tâm phố Dương Văn Bé thông sang phố Minh Khai, Tân khai dân trí cao giao thông thuận tiện. + Nhà xây mới rất chắc chắn, thiết kế đầy đủ công năng. + Thiết kế: Mỗi tầng 1 phòng: 1 P khách 4 phòng ngủ. + Vị trí ô tô đỗ cách 30m sang hàng xóm Times city 500m, thuận lợi di chuyển gần các trường đại học lớn như Bách Khoa, Kinh Tế, Xây Dựng, Kinh Doanh Công Nghệ, Kinh Tế KT Công Nghiệp. + Pháp lý sổ đỏ chính chủ. Lh:  0975 678 ***  tuyệt đối miễn trung gian.",04/11/2024,14/11/2024,"5,5 tỷ",33 m²,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,"3,6 m",3 m,4 phòng,N/A,N/A,Tin thường,41421946
"Bán nhà Hòa Bình đường Minh Khai, diện tích: 90,4m2, lô góc 6 tầng, MT: 5,5m ngõ nông oto 7 chỗ vào","Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","Bán nhà riêng 6 tầng ở đường Minh Khai, hàng xóm Phường Minh Khai, Hai Bà Trưng, Hà Nội. Diện tích sổ đỏ 90,4m² sử dụng riêng 61,0m mặt tiền 5.5m. Diện tích sàn xây dựng 350m, 7 PN và 8 WC siêu thoải mái cho cả gia đình hoặc nhóm bạn. Pháp lý đầy đủ, bạn cứ yên tâm nhé! Tầng 1: Thông sàn để dc 2 xe oto 7 chỗ. Tầng 2: Phòng tiếp khách siêu rộng. Tầng 3,4,5: Mỗi tầng 2 phòng ngủ. Tầng 6: Tum p thờ sân phơi. Vị trí đắc địa trung tâm Quận Hai Bà Trưng, cạnh Times City, Hồ Gươm chỉ vài phút di chuyển, cạnh tuyến đường huyết mạch Vành Đai 2,5 kết nối trung tâm ngoại thành vô cùng thuận tiện. Nơi này không chỉ đẹp mà còn phong thủy tốt, thích hợp cho ai muốn kinh doanh hoặc đầu tư. Vị trí thuận tiện, gần nhiều tiện ích, đảm bảo sẽ không làm bạn thất vọng. Pháp lý sổ đỏ chính chủ liên hệ:  0975 678 ***",29/10/2024,08/11/2024,"16,5 tỷ","90,4 m²",6 tầng,7 phòng,N/A,N/A,"5,5 m",7 m,8 phòng,N/A,N/A,Tin thường,41361999
"Bán nhà Trần Khát Chân, nhà đẹp, trung tâm, mặt tiền rộng, giá 12 tỷ","Đường Trần Khát Chân, Phường Cầu Dền, Hai Bà Trưng, Hà Nội","Bán nhà Trần Khát Chân, Hai Bà Trưng, Hà Nội. Nhà bán nằm trên tuyến phố sát trung tâm phố cổ, giao thông thuận tiện. 5' lên Hồ Gươm lộng gió, 3' phút dạo ngắm phố cổ Hà Nội. Nhà bán gần các trường đại học lớn, bệnh viện cách vài phút đi xe. Giá hợp lý, chào bán 12 tỷ. Gần chợ, giao thông thuận tiện muôn ngả. Sổ đỏ chính chủ sẵn sàng giao dịch. Xem nhà miễn phí kể cả giao dịch thành công.",04/11/2024,11/11/2024,12 tỷ,48 m²,5 phòng,5 phòng,N/A,N/A,3 m,4 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin VIP Bạc,41425407
"Nhà phố Đại La, 6 tầng đẹp mới ở ngay, gần phố","Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","Nhà phố Đại La 6 tầng ở ngay. Dân xây mặt ngõ thông 2 thoáng vĩnh viễn gần các trường đại học lớn Bách Kinh Xây - tiện ích bạt ngàn. Nhà tự xây BTCT rất kiên cố chắc chắn. Cốt nhà khô thoáng có thể chồng thêm tầng. Trước nhà là trường THCS Nguyễn Phong Sắc. Ngõ thông sang trường Kinh Tế Quốc Dân nên rất tiện cho gia đình có con học đại học hoặc vừa ở vừa cho thuê. Thiết kế. - Tầng 1: Phòng khách, bếp, wc, sân để xe. - Tầng 2: 1 ngủ khép kín + 1 ngủ wc ngoài. - Tầng 3,4: 2 ngủ + wc ngoài. - Tầng 5: Phòng thờ sân phơi. - Tầng 6: Tum bể nước (có thể cải tạo thêm phòng ngủ). Sổ đỏ chính chủ vuông đẹp.",04/11/2024,14/11/2024,"7,85 tỷ",38 m²,6 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",3 m,4 phòng,N/A,N/A,Tin VIP Bạc,41425315
Căn hộ tập thể - penthouse - thông tầng 4 - 5 - phố Thanh Nhàn - HBT,"Đường Thanh Nhàn, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","Căn hộ tập thể, tọa lạc tại Đường Thanh Nhàn, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội, mang đến cho bạn một không gian sống lý tưởng với diện tích 80m². * Điểm đặc biệt: * Căn hộ bao gồm 2PN + 2 WC/PT + bếp, thiết kế hiện đại và tiện nghi. Nội thất đầy đủ với điều hòa, tủ lạnh, giường... Giúp bạn dễ dàng tận hưởng cuộc sống. Ngoài ra, căn hộ còn được chú trọng về phong thủy, tạo sự thoải mái và tài lộc cho gia chủ. Pháp lý đầy đủ, đảm bảo an tâm cho mọi giao dịch. Hãy liên hệ ngay E Đức,  0944 461 *** , để được tư vấn miễn phí.",04/11/2024,11/11/2024,"3,55 tỷ",85 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,2 phòng,2 phòng,N/A,N/A,N/A,Tin VIP Bạc,41424542
Bán căn hộ á hậu 2 phòng ngủ Times City,"Times City, Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","Cần bán căn 2PN thiết kế hoa khôi của Times City. Diện tích rộng 87m². Tầng trung, ban công hướng mát. Thiết kế tất cả các phòng đều sáng. Ban công phơi đồ kín đáo. Bêp riêng, không lo bị ám mùi. Giá siêu rẻ chỉ 7,2 tỷ. Lh xem nhà:  0942 081 ***",04/11/2024,11/11/2024,"7,2 tỷ",87 m²,Sổ đỏ/ Sổ hồng,Cơ bản,N/A,N/A,2 phòng,2 phòng,N/A,N/A,N/A,Tin VIP Bạc,41417950
